Train Epoch: [1/5] Iters:[7150/10009] transplant_loss 1493.8467, rec_loss 0.0937, quant_error 1.7400,
Train Epoch: [1/5] Iters:[7160/10009] transplant_loss 1486.8991, rec_loss 0.0936, quant_error 1.7365,
Train Epoch: [1/5] Iters:[7170/10009] transplant_loss 1482.6192, rec_loss 0.0932, quant_error 1.7344,
Train Epoch: [1/5] Iters:[7180/10009] transplant_loss 1482.2698, rec_loss 0.0932, quant_error 1.7322,
Train Epoch: [1/5] Iters:[7190/10009] transplant_loss 1492.6445, rec_loss 0.0927, quant_error 1.7375,
Train Epoch: [1/5] Iters:[7200/10009] transplant_loss 1516.5272, rec_loss 0.0933, quant_error 1.7464,
Train Epoch: [1/5] Iters:[7210/10009] transplant_loss 1515.1722, rec_loss 0.0931, quant_error 1.7423,
Train Epoch: [1/5] Iters:[7220/10009] transplant_loss 1512.9844, rec_loss 0.0934, quant_error 1.7393,
Train Epoch: [1/5] Iters:[7230/10009] transplant_loss 1505.8562, rec_loss 0.0934, quant_error 1.7374,
Train Epoch: [1/5] Iters:[7240/10009] transplant_loss 1510.4068, rec_loss 0.0939, quant_error 1.7352,
Train Epoch: [1/5] Iters:[7250/10009] transplant_loss 1504.1383, rec_loss 0.0942, quant_error 1.7299,
Train Epoch: [1/5] Iters:[7260/10009] transplant_loss 1509.5960, rec_loss 0.0940, quant_error 1.7336,
Train Epoch: [1/5] Iters:[7270/10009] transplant_loss 1517.6868, rec_loss 0.0941, quant_error 1.7434,
Train Epoch: [1/5] Iters:[7280/10009] transplant_loss 1522.2238, rec_loss 0.0938, quant_error 1.7453,
Train Epoch: [1/5] Iters:[7290/10009] transplant_loss 1512.6927, rec_loss 0.0933, quant_error 1.7401,
Train Epoch: [1/5] Iters:[7300/10009] transplant_loss 1505.4444, rec_loss 0.0927, quant_error 1.7386,
Train Epoch: [1/5] Iters:[7310/10009] transplant_loss 1499.7812, rec_loss 0.0933, quant_error 1.7325,
Train Epoch: [1/5] Iters:[7320/10009] transplant_loss 1495.6754, rec_loss 0.0933, quant_error 1.7240,
Train Epoch: [1/5] Iters:[7330/10009] transplant_loss 1495.5016, rec_loss 0.0935, quant_error 1.7257,
Train Epoch: [1/5] Iters:[7340/10009] transplant_loss 1504.8663, rec_loss 0.0932, quant_error 1.7260,
Train Epoch: [1/5] Iters:[7350/10009] transplant_loss 1516.3824, rec_loss 0.0938, quant_error 1.7277,
Train Epoch: [1/5] Iters:[7360/10009] transplant_loss 1525.3015, rec_loss 0.0936, quant_error 1.7348,
Train Epoch: [1/5] Iters:[7370/10009] transplant_loss 1531.0984, rec_loss 0.0935, quant_error 1.7392,
Train Epoch: [1/5] Iters:[7380/10009] transplant_loss 1524.6693, rec_loss 0.0930, quant_error 1.7358,
Train Epoch: [1/5] Iters:[7390/10009] transplant_loss 1528.9523, rec_loss 0.0929, quant_error 1.7377,
Train Epoch: [1/5] Iters:[7400/10009] transplant_loss 1526.5654, rec_loss 0.0931, quant_error 1.7388,
Train Epoch: [1/5] Iters:[7410/10009] transplant_loss 1526.2286, rec_loss 0.0935, quant_error 1.7427,
Train Epoch: [1/5] Iters:[7420/10009] transplant_loss 1516.6291, rec_loss 0.0934, quant_error 1.7396,
Train Epoch: [1/5] Iters:[7430/10009] transplant_loss 1524.3805, rec_loss 0.0937, quant_error 1.7392,
Train Epoch: [1/5] Iters:[7440/10009] transplant_loss 1517.2069, rec_loss 0.0936, quant_error 1.7334,
Train Epoch: [1/5] Iters:[7450/10009] transplant_loss 1523.0524, rec_loss 0.0937, quant_error 1.7359,
Train Epoch: [1/5] Iters:[7460/10009] transplant_loss 1516.6962, rec_loss 0.0936, quant_error 1.7280,
Train Epoch: [1/5] Iters:[7470/10009] transplant_loss 1518.1890, rec_loss 0.0935, quant_error 1.7257,
Train Epoch: [1/5] Iters:[7480/10009] transplant_loss 1524.6167, rec_loss 0.0936, quant_error 1.7274,
Train Epoch: [1/5] Iters:[7490/10009] transplant_loss 1517.4860, rec_loss 0.0944, quant_error 1.7290,
Train Epoch: [1/5] Iters:[7500/10009] transplant_loss 1515.3665, rec_loss 0.0938, quant_error 1.7246,
Train Epoch: [1/5] Iters:[7510/10009] transplant_loss 1523.4747, rec_loss 0.0939, quant_error 1.7270,
Train Epoch: [1/5] Iters:[7520/10009] transplant_loss 1531.8534, rec_loss 0.0943, quant_error 1.7299,
Train Epoch: [1/5] Iters:[7530/10009] transplant_loss 1519.7982, rec_loss 0.0939, quant_error 1.7229,
Train Epoch: [1/5] Iters:[7540/10009] transplant_loss 1522.8279, rec_loss 0.0940, quant_error 1.7232,
Train Epoch: [1/5] Iters:[7550/10009] transplant_loss 1512.1889, rec_loss 0.0946, quant_error 1.7195,
Train Epoch: [1/5] Iters:[7560/10009] transplant_loss 1508.4581, rec_loss 0.0939, quant_error 1.7169,
Train Epoch: [1/5] Iters:[7570/10009] transplant_loss 1507.0253, rec_loss 0.0935, quant_error 1.7163,
Train Epoch: [1/5] Iters:[7580/10009] transplant_loss 1517.5682, rec_loss 0.0946, quant_error 1.7284,
Train Epoch: [1/5] Iters:[7590/10009] transplant_loss 1522.9410, rec_loss 0.0947, quant_error 1.7254,
Train Epoch: [1/5] Iters:[7600/10009] transplant_loss 1529.2330, rec_loss 0.0941, quant_error 1.7307,
Train Epoch: [1/5] Iters:[7610/10009] transplant_loss 1533.6260, rec_loss 0.0944, quant_error 1.7304,
Train Epoch: [1/5] Iters:[7620/10009] transplant_loss 1539.9292, rec_loss 0.0940, quant_error 1.7308,
Train Epoch: [1/5] Iters:[7630/10009] transplant_loss 1534.5233, rec_loss 0.0933, quant_error 1.7249,
Train Epoch: [1/5] Iters:[7640/10009] transplant_loss 1538.7144, rec_loss 0.0929, quant_error 1.7298,
Train Epoch: [1/5] Iters:[7650/10009] transplant_loss 1543.5998, rec_loss 0.0926, quant_error 1.7288,
Train Epoch: [1/5] Iters:[7660/10009] transplant_loss 1534.0476, rec_loss 0.0928, quant_error 1.7236,
Train Epoch: [1/5] Iters:[7670/10009] transplant_loss 1528.8991, rec_loss 0.0928, quant_error 1.7199,
Train Epoch: [1/5] Iters:[7680/10009] transplant_loss 1536.5984, rec_loss 0.0931, quant_error 1.7226,
Train Epoch: [1/5] Iters:[7690/10009] transplant_loss 1540.6631, rec_loss 0.0930, quant_error 1.7240,
Train Epoch: [1/5] Iters:[7700/10009] transplant_loss 1539.8551, rec_loss 0.0934, quant_error 1.7215,
Train Epoch: [1/5] Iters:[7710/10009] transplant_loss 1548.2237, rec_loss 0.0935, quant_error 1.7321,
Train Epoch: [1/5] Iters:[7720/10009] transplant_loss 1553.0090, rec_loss 0.0940, quant_error 1.7328,
Train Epoch: [1/5] Iters:[7730/10009] transplant_loss 1548.2105, rec_loss 0.0936, quant_error 1.7296,
Train Epoch: [1/5] Iters:[7740/10009] transplant_loss 1540.7427, rec_loss 0.0940, quant_error 1.7275,
Train Epoch: [1/5] Iters:[7750/10009] transplant_loss 1542.7743, rec_loss 0.0942, quant_error 1.7314,
Train Epoch: [1/5] Iters:[7760/10009] transplant_loss 1543.2792, rec_loss 0.0942, quant_error 1.7279,
Train Epoch: [1/5] Iters:[7770/10009] transplant_loss 1538.6290, rec_loss 0.0943, quant_error 1.7306,
Train Epoch: [1/5] Iters:[7780/10009] transplant_loss 1541.8775, rec_loss 0.0946, quant_error 1.7322,
Train Epoch: [1/5] Iters:[7790/10009] transplant_loss 1536.4639, rec_loss 0.0941, quant_error 1.7273,
Train Epoch: [1/5] Iters:[7800/10009] transplant_loss 1537.9566, rec_loss 0.0941, quant_error 1.7273,
Train Epoch: [1/5] Iters:[7810/10009] transplant_loss 1534.1184, rec_loss 0.0944, quant_error 1.7259,
Train Epoch: [1/5] Iters:[7820/10009] transplant_loss 1536.7812, rec_loss 0.0951, quant_error 1.7217,
Train Epoch: [1/5] Iters:[7830/10009] transplant_loss 1546.2968, rec_loss 0.0951, quant_error 1.7255,
Train Epoch: [1/5] Iters:[7840/10009] transplant_loss 1554.1652, rec_loss 0.0949, quant_error 1.7266,
Train Epoch: [1/5] Iters:[7850/10009] transplant_loss 1553.9539, rec_loss 0.0950, quant_error 1.7245,
Train Epoch: [1/5] Iters:[7860/10009] transplant_loss 1561.1836, rec_loss 0.0944, quant_error 1.7266,
Train Epoch: [1/5] Iters:[7870/10009] transplant_loss 1554.3934, rec_loss 0.0936, quant_error 1.7269,
Train Epoch: [1/5] Iters:[7880/10009] transplant_loss 1546.3486, rec_loss 0.0938, quant_error 1.7204,
Train Epoch: [1/5] Iters:[7890/10009] transplant_loss 1548.8571, rec_loss 0.0944, quant_error 1.7243,
Train Epoch: [1/5] Iters:[7900/10009] transplant_loss 1542.9094, rec_loss 0.0944, quant_error 1.7199,
Train Epoch: [1/5] Iters:[7910/10009] transplant_loss 1546.3488, rec_loss 0.0956, quant_error 1.7213,
Train Epoch: [1/5] Iters:[7920/10009] transplant_loss 1555.2055, rec_loss 0.0954, quant_error 1.7193,
Train Epoch: [1/5] Iters:[7930/10009] transplant_loss 1562.5545, rec_loss 0.0956, quant_error 1.7231,
Train Epoch: [1/5] Iters:[7940/10009] transplant_loss 1550.4605, rec_loss 0.0954, quant_error 1.7166,
Train Epoch: [1/5] Iters:[7950/10009] transplant_loss 1559.0855, rec_loss 0.0955, quant_error 1.7203,
Train Epoch: [1/5] Iters:[7960/10009] transplant_loss 1557.0508, rec_loss 0.0950, quant_error 1.7198,
Train Epoch: [1/5] Iters:[7970/10009] transplant_loss 1557.8212, rec_loss 0.0955, quant_error 1.7248,
Train Epoch: [1/5] Iters:[7980/10009] transplant_loss 1555.4724, rec_loss 0.0948, quant_error 1.7225,
Train Epoch: [1/5] Iters:[7990/10009] transplant_loss 1568.0930, rec_loss 0.0951, quant_error 1.7280,
Train Epoch: [1/5] Iters:[8000/10009] transplant_loss 1570.8784, rec_loss 0.0945, quant_error 1.7252,
Train Epoch: [1/5] Iters:[8010/10009] transplant_loss 1570.1076, rec_loss 0.0940, quant_error 1.7219,
Train Epoch: [1/5] Iters:[8020/10009] transplant_loss 1564.6856, rec_loss 0.0936, quant_error 1.7169,
Train Epoch: [1/5] Iters:[8030/10009] transplant_loss 1557.7966, rec_loss 0.0931, quant_error 1.7138,
Train Epoch: [1/5] Iters:[8040/10009] transplant_loss 1562.9615, rec_loss 0.0924, quant_error 1.7120,
Train Epoch: [1/5] Iters:[8050/10009] transplant_loss 1557.2905, rec_loss 0.0927, quant_error 1.7182,
Train Epoch: [1/5] Iters:[8060/10009] transplant_loss 1562.1204, rec_loss 0.0935, quant_error 1.7253,
Train Epoch: [1/5] Iters:[8070/10009] transplant_loss 1567.4408, rec_loss 0.0939, quant_error 1.7277,
Train Epoch: [1/5] Iters:[8080/10009] transplant_loss 1565.0714, rec_loss 0.0943, quant_error 1.7231,
Train Epoch: [1/5] Iters:[8090/10009] transplant_loss 1556.5150, rec_loss 0.0948, quant_error 1.7210,
Train Epoch: [1/5] Iters:[8100/10009] transplant_loss 1556.6228, rec_loss 0.0938, quant_error 1.7126,
Train Epoch: [1/5] Iters:[8110/10009] transplant_loss 1552.9299, rec_loss 0.0934, quant_error 1.7075,
Train Epoch: [1/5] Iters:[8120/10009] transplant_loss 1553.6806, rec_loss 0.0926, quant_error 1.7000,
Train Epoch: [1/5] Iters:[8130/10009] transplant_loss 1557.2810, rec_loss 0.0931, quant_error 1.7060,
Train Epoch: [1/5] Iters:[8140/10009] transplant_loss 1563.9322, rec_loss 0.0929, quant_error 1.7075,
Train Epoch: [1/5] Iters:[8150/10009] transplant_loss 1564.9299, rec_loss 0.0936, quant_error 1.7099,
Train Epoch: [1/5] Iters:[8160/10009] transplant_loss 1561.4507, rec_loss 0.0933, quant_error 1.7051,
Train Epoch: [1/5] Iters:[8170/10009] transplant_loss 1566.7986, rec_loss 0.0945, quant_error 1.7133,
Train Epoch: [1/5] Iters:[8180/10009] transplant_loss 1571.4203, rec_loss 0.0944, quant_error 1.7171,
Train Epoch: [1/5] Iters:[8190/10009] transplant_loss 1566.0638, rec_loss 0.0949, quant_error 1.7177,
Train Epoch: [1/5] Iters:[8200/10009] transplant_loss 1563.0532, rec_loss 0.0947, quant_error 1.7126,
Train Epoch: [1/5] Iters:[8210/10009] transplant_loss 1563.1202, rec_loss 0.0946, quant_error 1.7137,
Train Epoch: [1/5] Iters:[8220/10009] transplant_loss 1557.4239, rec_loss 0.0945, quant_error 1.7167,
Train Epoch: [1/5] Iters:[8230/10009] transplant_loss 1552.2737, rec_loss 0.0942, quant_error 1.7155,
Train Epoch: [1/5] Iters:[8240/10009] transplant_loss 1552.8198, rec_loss 0.0942, quant_error 1.7118,
Train Epoch: [1/5] Iters:[8250/10009] transplant_loss 1555.9763, rec_loss 0.0950, quant_error 1.7174,
Train Epoch: [1/5] Iters:[8260/10009] transplant_loss 1561.2739, rec_loss 0.0956, quant_error 1.7191,
Train Epoch: [1/5] Iters:[8270/10009] transplant_loss 1555.5847, rec_loss 0.0947, quant_error 1.7106,
Train Epoch: [1/5] Iters:[8280/10009] transplant_loss 1555.6823, rec_loss 0.0948, quant_error 1.7058,
Train Epoch: [1/5] Iters:[8290/10009] transplant_loss 1549.4939, rec_loss 0.0946, quant_error 1.7068,
Train Epoch: [1/5] Iters:[8300/10009] transplant_loss 1551.7445, rec_loss 0.0949, quant_error 1.7105,
Train Epoch: [1/5] Iters:[8310/10009] transplant_loss 1542.7444, rec_loss 0.0934, quant_error 1.7016,
Train Epoch: [1/5] Iters:[8320/10009] transplant_loss 1542.3834, rec_loss 0.0938, quant_error 1.7032,
Train Epoch: [1/5] Iters:[8330/10009] transplant_loss 1545.1030, rec_loss 0.0937, quant_error 1.7059,
Train Epoch: [1/5] Iters:[8340/10009] transplant_loss 1545.5977, rec_loss 0.0934, quant_error 1.6999,
Train Epoch: [1/5] Iters:[8350/10009] transplant_loss 1540.8488, rec_loss 0.0927, quant_error 1.6939,
Train Epoch: [1/5] Iters:[8360/10009] transplant_loss 1543.7535, rec_loss 0.0933, quant_error 1.6956,
Train Epoch: [1/5] Iters:[8370/10009] transplant_loss 1552.2331, rec_loss 0.0945, quant_error 1.6978,
Train Epoch: [1/5] Iters:[8380/10009] transplant_loss 1553.3227, rec_loss 0.0945, quant_error 1.6946,
Train Epoch: [1/5] Iters:[8390/10009] transplant_loss 1552.8778, rec_loss 0.0940, quant_error 1.7000,
Train Epoch: [1/5] Iters:[8400/10009] transplant_loss 1550.3166, rec_loss 0.0943, quant_error 1.7001,
Train Epoch: [1/5] Iters:[8410/10009] transplant_loss 1543.5672, rec_loss 0.0949, quant_error 1.7046,
Train Epoch: [1/5] Iters:[8420/10009] transplant_loss 1539.4570, rec_loss 0.0935, quant_error 1.7008,
Train Epoch: [1/5] Iters:[8430/10009] transplant_loss 1545.7654, rec_loss 0.0933, quant_error 1.7022,
Train Epoch: [1/5] Iters:[8440/10009] transplant_loss 1562.0385, rec_loss 0.0950, quant_error 1.7101,
Train Epoch: [1/5] Iters:[8450/10009] transplant_loss 1567.9458, rec_loss 0.0949, quant_error 1.7116,
Train Epoch: [1/5] Iters:[8460/10009] transplant_loss 1576.3534, rec_loss 0.0947, quant_error 1.7113,
Train Epoch: [1/5] Iters:[8470/10009] transplant_loss 1580.4919, rec_loss 0.0954, quant_error 1.7196,
Train Epoch: [1/5] Iters:[8480/10009] transplant_loss 1583.8001, rec_loss 0.0958, quant_error 1.7217,
Train Epoch: [1/5] Iters:[8490/10009] transplant_loss 1576.7656, rec_loss 0.0946, quant_error 1.7175,
Train Epoch: [1/5] Iters:[8500/10009] transplant_loss 1575.2583, rec_loss 0.0949, quant_error 1.7138,
Train Epoch: [1/5] Iters:[8510/10009] transplant_loss 1572.7692, rec_loss 0.0942, quant_error 1.7115,
Train Epoch: [1/5] Iters:[8520/10009] transplant_loss 1566.1905, rec_loss 0.0938, quant_error 1.7065,
Train Epoch: [1/5] Iters:[8530/10009] transplant_loss 1560.4752, rec_loss 0.0931, quant_error 1.7062,
Train Epoch: [1/5] Iters:[8540/10009] transplant_loss 1555.1349, rec_loss 0.0934, quant_error 1.7035,
Train Epoch: [1/5] Iters:[8550/10009] transplant_loss 1553.2413, rec_loss 0.0929, quant_error 1.7036,
Train Epoch: [1/5] Iters:[8560/10009] transplant_loss 1560.1790, rec_loss 0.0935, quant_error 1.7072,
Train Epoch: [1/5] Iters:[8570/10009] transplant_loss 1557.9371, rec_loss 0.0941, quant_error 1.7044,
Train Epoch: [1/5] Iters:[8580/10009] transplant_loss 1552.6620, rec_loss 0.0948, quant_error 1.6983,
Train Epoch: [1/5] Iters:[8590/10009] transplant_loss 1562.7303, rec_loss 0.0951, quant_error 1.7008,
Train Epoch: [1/5] Iters:[8600/10009] transplant_loss 1563.1187, rec_loss 0.0949, quant_error 1.6990,
Train Epoch: [1/5] Iters:[8610/10009] transplant_loss 1561.0312, rec_loss 0.0946, quant_error 1.6987,
Train Epoch: [1/5] Iters:[8620/10009] transplant_loss 1568.3043, rec_loss 0.0942, quant_error 1.6983,
Train Epoch: [1/5] Iters:[8630/10009] transplant_loss 1565.6715, rec_loss 0.0943, quant_error 1.7092,
Train Epoch: [1/5] Iters:[8640/10009] transplant_loss 1564.1041, rec_loss 0.0938, quant_error 1.7095,
Train Epoch: [1/5] Iters:[8650/10009] transplant_loss 1573.9921, rec_loss 0.0944, quant_error 1.7147,
Train Epoch: [1/5] Iters:[8660/10009] transplant_loss 1578.0167, rec_loss 0.0944, quant_error 1.7152,
Train Epoch: [1/5] Iters:[8670/10009] transplant_loss 1578.0861, rec_loss 0.0941, quant_error 1.7158,
Train Epoch: [1/5] Iters:[8680/10009] transplant_loss 1580.4317, rec_loss 0.0932, quant_error 1.7031,
Train Epoch: [1/5] Iters:[8690/10009] transplant_loss 1573.4700, rec_loss 0.0941, quant_error 1.7041,
Train Epoch: [1/5] Iters:[8700/10009] transplant_loss 1566.5855, rec_loss 0.0942, quant_error 1.7040,
Train Epoch: [1/5] Iters:[8710/10009] transplant_loss 1556.7003, rec_loss 0.0943, quant_error 1.6970,
Train Epoch: [1/5] Iters:[8720/10009] transplant_loss 1554.8848, rec_loss 0.0940, quant_error 1.6972,
Train Epoch: [1/5] Iters:[8730/10009] transplant_loss 1561.5479, rec_loss 0.0952, quant_error 1.7066,
Train Epoch: [1/5] Iters:[8740/10009] transplant_loss 1561.0232, rec_loss 0.0947, quant_error 1.7052,
Train Epoch: [1/5] Iters:[8750/10009] transplant_loss 1561.5181, rec_loss 0.0943, quant_error 1.7050,
Train Epoch: [1/5] Iters:[8760/10009] transplant_loss 1574.2949, rec_loss 0.0950, quant_error 1.7141,
Train Epoch: [1/5] Iters:[8770/10009] transplant_loss 1576.1393, rec_loss 0.0958, quant_error 1.7147,
Train Epoch: [1/5] Iters:[8780/10009] transplant_loss 1576.5001, rec_loss 0.0953, quant_error 1.7140,
Train Epoch: [1/5] Iters:[8790/10009] transplant_loss 1579.9667, rec_loss 0.0951, quant_error 1.7104,
Train Epoch: [1/5] Iters:[8800/10009] transplant_loss 1573.6633, rec_loss 0.0952, quant_error 1.7051,
Train Epoch: [1/5] Iters:[8810/10009] transplant_loss 1557.9498, rec_loss 0.0943, quant_error 1.6939,
Train Epoch: [1/5] Iters:[8820/10009] transplant_loss 1553.5921, rec_loss 0.0943, quant_error 1.6918,
Train Epoch: [1/5] Iters:[8830/10009] transplant_loss 1538.5573, rec_loss 0.0937, quant_error 1.6825,
Train Epoch: [1/5] Iters:[8840/10009] transplant_loss 1533.8888, rec_loss 0.0939, quant_error 1.6809,
Train Epoch: [1/5] Iters:[8850/10009] transplant_loss 1539.2272, rec_loss 0.0940, quant_error 1.6827,
Train Epoch: [1/5] Iters:[8860/10009] transplant_loss 1552.8048, rec_loss 0.0943, quant_error 1.6960,
Train Epoch: [1/5] Iters:[8870/10009] transplant_loss 1551.2856, rec_loss 0.0937, quant_error 1.6927,
Train Epoch: [1/5] Iters:[8880/10009] transplant_loss 1566.1663, rec_loss 0.0940, quant_error 1.6978,
Train Epoch: [1/5] Iters:[8890/10009] transplant_loss 1568.2186, rec_loss 0.0940, quant_error 1.6997,
Train Epoch: [1/5] Iters:[8900/10009] transplant_loss 1569.2444, rec_loss 0.0942, quant_error 1.7006,
Train Epoch: [1/5] Iters:[8910/10009] transplant_loss 1565.6894, rec_loss 0.0941, quant_error 1.6891,
Train Epoch: [1/5] Iters:[8920/10009] transplant_loss 1562.4092, rec_loss 0.0945, quant_error 1.6886,
Train Epoch: [1/5] Iters:[8930/10009] transplant_loss 1561.1380, rec_loss 0.0946, quant_error 1.6868,
Train Epoch: [1/5] Iters:[8940/10009] transplant_loss 1558.7920, rec_loss 0.0941, quant_error 1.6868,
Train Epoch: [1/5] Iters:[8950/10009] transplant_loss 1554.0630, rec_loss 0.0939, quant_error 1.6914,
Train Epoch: [1/5] Iters:[8960/10009] transplant_loss 1555.9118, rec_loss 0.0947, quant_error 1.6968,
Train Epoch: [1/5] Iters:[8970/10009] transplant_loss 1559.7403, rec_loss 0.0944, quant_error 1.7034,
Train Epoch: [1/5] Iters:[8980/10009] transplant_loss 1548.7779, rec_loss 0.0943, quant_error 1.7053,
Train Epoch: [1/5] Iters:[8990/10009] transplant_loss 1549.6852, rec_loss 0.0948, quant_error 1.7031,
Train Epoch: [1/5] Iters:[9000/10009] transplant_loss 1553.1905, rec_loss 0.0951, quant_error 1.7005,
Train Epoch: [1/5] Iters:[9010/10009] transplant_loss 1553.8528, rec_loss 0.0953, quant_error 1.7052,
Train Epoch: [1/5] Iters:[9020/10009] transplant_loss 1559.1012, rec_loss 0.0958, quant_error 1.7067,
Train Epoch: [1/5] Iters:[9030/10009] transplant_loss 1570.1369, rec_loss 0.0953, quant_error 1.7011,
Train Epoch: [1/5] Iters:[9040/10009] transplant_loss 1572.6985, rec_loss 0.0951, quant_error 1.7040,
Train Epoch: [1/5] Iters:[9050/10009] transplant_loss 1572.1573, rec_loss 0.0947, quant_error 1.6998,
Train Epoch: [1/5] Iters:[9060/10009] transplant_loss 1570.3193, rec_loss 0.0935, quant_error 1.6913,
Train Epoch: [1/5] Iters:[9070/10009] transplant_loss 1563.9629, rec_loss 0.0929, quant_error 1.6858,
Train Epoch: [1/5] Iters:[9080/10009] transplant_loss 1556.9777, rec_loss 0.0925, quant_error 1.6851,
Train Epoch: [1/5] Iters:[9090/10009] transplant_loss 1561.2208, rec_loss 0.0924, quant_error 1.6828,
Train Epoch: [1/5] Iters:[9100/10009] transplant_loss 1559.9766, rec_loss 0.0924, quant_error 1.6848,
Train Epoch: [1/5] Iters:[9110/10009] transplant_loss 1553.2447, rec_loss 0.0929, quant_error 1.6852,
Train Epoch: [1/5] Iters:[9120/10009] transplant_loss 1556.4012, rec_loss 0.0936, quant_error 1.6836,
Train Epoch: [1/5] Iters:[9130/10009] transplant_loss 1559.8931, rec_loss 0.0946, quant_error 1.6871,
Train Epoch: [1/5] Iters:[9140/10009] transplant_loss 1555.5698, rec_loss 0.0946, quant_error 1.6862,
Train Epoch: [1/5] Iters:[9150/10009] transplant_loss 1553.8597, rec_loss 0.0955, quant_error 1.6861,
Train Epoch: [1/5] Iters:[9160/10009] transplant_loss 1552.7529, rec_loss 0.0957, quant_error 1.6871,
Train Epoch: [1/5] Iters:[9170/10009] transplant_loss 1560.9469, rec_loss 0.0953, quant_error 1.6887,
Train Epoch: [1/5] Iters:[9180/10009] transplant_loss 1556.3937, rec_loss 0.0948, quant_error 1.6878,
Train Epoch: [1/5] Iters:[9190/10009] transplant_loss 1553.7014, rec_loss 0.0953, quant_error 1.6871,
Train Epoch: [1/5] Iters:[9200/10009] transplant_loss 1551.8357, rec_loss 0.0945, quant_error 1.6869,
Train Epoch: [1/5] Iters:[9210/10009] transplant_loss 1557.6139, rec_loss 0.0943, quant_error 1.6892,
Train Epoch: [1/5] Iters:[9220/10009] transplant_loss 1551.9307, rec_loss 0.0942, quant_error 1.6935,
Train Epoch: [1/5] Iters:[9230/10009] transplant_loss 1554.5889, rec_loss 0.0943, quant_error 1.6941,
Train Epoch: [1/5] Iters:[9240/10009] transplant_loss 1549.6880, rec_loss 0.0944, quant_error 1.6911,
Train Epoch: [1/5] Iters:[9250/10009] transplant_loss 1557.3933, rec_loss 0.0951, quant_error 1.6943,
Train Epoch: [1/5] Iters:[9260/10009] transplant_loss 1557.2778, rec_loss 0.0949, quant_error 1.6930,
Train Epoch: [1/5] Iters:[9270/10009] transplant_loss 1546.8783, rec_loss 0.0950, quant_error 1.6877,
Train Epoch: [1/5] Iters:[9280/10009] transplant_loss 1550.6688, rec_loss 0.0953, quant_error 1.6916,
Train Epoch: [1/5] Iters:[9290/10009] transplant_loss 1554.9213, rec_loss 0.0951, quant_error 1.6932,
Train Epoch: [1/5] Iters:[9300/10009] transplant_loss 1553.5707, rec_loss 0.0942, quant_error 1.6871,
Train Epoch: [1/5] Iters:[9310/10009] transplant_loss 1544.2762, rec_loss 0.0947, quant_error 1.6864,
Train Epoch: [1/5] Iters:[9320/10009] transplant_loss 1554.2423, rec_loss 0.0948, quant_error 1.6884,
Train Epoch: [1/5] Iters:[9330/10009] transplant_loss 1548.8770, rec_loss 0.0942, quant_error 1.6818,
Train Epoch: [1/5] Iters:[9340/10009] transplant_loss 1545.7514, rec_loss 0.0937, quant_error 1.6824,
Train Epoch: [1/5] Iters:[9350/10009] transplant_loss 1541.0861, rec_loss 0.0934, quant_error 1.6836,
Train Epoch: [1/5] Iters:[9360/10009] transplant_loss 1545.5656, rec_loss 0.0935, quant_error 1.6841,
Train Epoch: [1/5] Iters:[9370/10009] transplant_loss 1539.2111, rec_loss 0.0935, quant_error 1.6787,
Train Epoch: [1/5] Iters:[9380/10009] transplant_loss 1544.3414, rec_loss 0.0943, quant_error 1.6830,
Train Epoch: [1/5] Iters:[9390/10009] transplant_loss 1551.2243, rec_loss 0.0945, quant_error 1.6853,
Train Epoch: [1/5] Iters:[9400/10009] transplant_loss 1558.4453, rec_loss 0.0954, quant_error 1.6908,
Train Epoch: [1/5] Iters:[9410/10009] transplant_loss 1559.5045, rec_loss 0.0944, quant_error 1.6844,
Train Epoch: [1/5] Iters:[9420/10009] transplant_loss 1565.0140, rec_loss 0.0942, quant_error 1.6893,
Train Epoch: [1/5] Iters:[9430/10009] transplant_loss 1560.6135, rec_loss 0.0936, quant_error 1.6847,
Train Epoch: [1/5] Iters:[9440/10009] transplant_loss 1555.3824, rec_loss 0.0937, quant_error 1.6789,
Train Epoch: [1/5] Iters:[9450/10009] transplant_loss 1537.5557, rec_loss 0.0923, quant_error 1.6689,
Train Epoch: [1/5] Iters:[9460/10009] transplant_loss 1541.7926, rec_loss 0.0932, quant_error 1.6721,
Train Epoch: [1/5] Iters:[9470/10009] transplant_loss 1539.5634, rec_loss 0.0940, quant_error 1.6744,
Train Epoch: [1/5] Iters:[9480/10009] transplant_loss 1538.5953, rec_loss 0.0939, quant_error 1.6743,
Train Epoch: [1/5] Iters:[9490/10009] transplant_loss 1538.9607, rec_loss 0.0938, quant_error 1.6773,
Train Epoch: [1/5] Iters:[9500/10009] transplant_loss 1555.6490, rec_loss 0.0945, quant_error 1.6822,
Train Epoch: [1/5] Iters:[9510/10009] transplant_loss 1553.1203, rec_loss 0.0939, quant_error 1.6849,
Train Epoch: [1/5] Iters:[9520/10009] transplant_loss 1546.8041, rec_loss 0.0937, quant_error 1.6826,
Train Epoch: [1/5] Iters:[9530/10009] transplant_loss 1544.7962, rec_loss 0.0949, quant_error 1.6848,
Train Epoch: [1/5] Iters:[9540/10009] transplant_loss 1550.9126, rec_loss 0.0951, quant_error 1.6869,
Train Epoch: [1/5] Iters:[9550/10009] transplant_loss 1541.7301, rec_loss 0.0952, quant_error 1.6841,
