Train Epoch: [1/5] Iters:[7200/10009] transplant_loss 1.5143, rec_loss 0.0350, quant_error 0.1710,
Train Epoch: [1/5] Iters:[7210/10009] transplant_loss 1.5145, rec_loss 0.0352, quant_error 0.1710,
Train Epoch: [1/5] Iters:[7220/10009] transplant_loss 1.5138, rec_loss 0.0354, quant_error 0.1710,
Train Epoch: [1/5] Iters:[7230/10009] transplant_loss 1.5111, rec_loss 0.0356, quant_error 0.1706,
Train Epoch: [1/5] Iters:[7240/10009] transplant_loss 1.5096, rec_loss 0.0360, quant_error 0.1705,
Train Epoch: [1/5] Iters:[7250/10009] transplant_loss 1.5080, rec_loss 0.0361, quant_error 0.1702,
Train Epoch: [1/5] Iters:[7260/10009] transplant_loss 1.5074, rec_loss 0.0358, quant_error 0.1702,
Train Epoch: [1/5] Iters:[7270/10009] transplant_loss 1.5111, rec_loss 0.0357, quant_error 0.1706,
Train Epoch: [1/5] Iters:[7280/10009] transplant_loss 1.5151, rec_loss 0.0355, quant_error 0.1711,
Train Epoch: [1/5] Iters:[7290/10009] transplant_loss 1.5133, rec_loss 0.0352, quant_error 0.1709,
Train Epoch: [1/5] Iters:[7300/10009] transplant_loss 1.5116, rec_loss 0.0347, quant_error 0.1707,
Train Epoch: [1/5] Iters:[7310/10009] transplant_loss 1.5092, rec_loss 0.0352, quant_error 0.1704,
Train Epoch: [1/5] Iters:[7320/10009] transplant_loss 1.5020, rec_loss 0.0353, quant_error 0.1696,
Train Epoch: [1/5] Iters:[7330/10009] transplant_loss 1.4993, rec_loss 0.0357, quant_error 0.1693,
Train Epoch: [1/5] Iters:[7340/10009] transplant_loss 1.4980, rec_loss 0.0357, quant_error 0.1692,
Train Epoch: [1/5] Iters:[7350/10009] transplant_loss 1.4960, rec_loss 0.0360, quant_error 0.1690,
Train Epoch: [1/5] Iters:[7360/10009] transplant_loss 1.4963, rec_loss 0.0357, quant_error 0.1691,
Train Epoch: [1/5] Iters:[7370/10009] transplant_loss 1.4997, rec_loss 0.0354, quant_error 0.1694,
Train Epoch: [1/5] Iters:[7380/10009] transplant_loss 1.4998, rec_loss 0.0350, quant_error 0.1694,
Train Epoch: [1/5] Iters:[7390/10009] transplant_loss 1.4979, rec_loss 0.0347, quant_error 0.1691,
Train Epoch: [1/5] Iters:[7400/10009] transplant_loss 1.4979, rec_loss 0.0347, quant_error 0.1691,
Train Epoch: [1/5] Iters:[7410/10009] transplant_loss 1.5008, rec_loss 0.0350, quant_error 0.1695,
Train Epoch: [1/5] Iters:[7420/10009] transplant_loss 1.5009, rec_loss 0.0349, quant_error 0.1695,
Train Epoch: [1/5] Iters:[7430/10009] transplant_loss 1.5005, rec_loss 0.0352, quant_error 0.1695,
Train Epoch: [1/5] Iters:[7440/10009] transplant_loss 1.5029, rec_loss 0.0352, quant_error 0.1698,
Train Epoch: [1/5] Iters:[7450/10009] transplant_loss 1.5031, rec_loss 0.0354, quant_error 0.1698,
Train Epoch: [1/5] Iters:[7460/10009] transplant_loss 1.4988, rec_loss 0.0355, quant_error 0.1693,
Train Epoch: [1/5] Iters:[7470/10009] transplant_loss 1.4956, rec_loss 0.0354, quant_error 0.1689,
Train Epoch: [1/5] Iters:[7480/10009] transplant_loss 1.4938, rec_loss 0.0353, quant_error 0.1687,
Train Epoch: [1/5] Iters:[7490/10009] transplant_loss 1.4918, rec_loss 0.0356, quant_error 0.1685,
Train Epoch: [1/5] Iters:[7500/10009] transplant_loss 1.4930, rec_loss 0.0357, quant_error 0.1687,
Train Epoch: [1/5] Iters:[7510/10009] transplant_loss 1.4943, rec_loss 0.0355, quant_error 0.1689,
Train Epoch: [1/5] Iters:[7520/10009] transplant_loss 1.4960, rec_loss 0.0358, quant_error 0.1691,
Train Epoch: [1/5] Iters:[7530/10009] transplant_loss 1.4962, rec_loss 0.0359, quant_error 0.1691,
Train Epoch: [1/5] Iters:[7540/10009] transplant_loss 1.4975, rec_loss 0.0361, quant_error 0.1692,
Train Epoch: [1/5] Iters:[7550/10009] transplant_loss 1.4945, rec_loss 0.0364, quant_error 0.1689,
Train Epoch: [1/5] Iters:[7560/10009] transplant_loss 1.4927, rec_loss 0.0360, quant_error 0.1687,
Train Epoch: [1/5] Iters:[7570/10009] transplant_loss 1.4909, rec_loss 0.0356, quant_error 0.1685,
Train Epoch: [1/5] Iters:[7580/10009] transplant_loss 1.4910, rec_loss 0.0360, quant_error 0.1685,
Train Epoch: [1/5] Iters:[7590/10009] transplant_loss 1.4898, rec_loss 0.0359, quant_error 0.1684,
Train Epoch: [1/5] Iters:[7600/10009] transplant_loss 1.4899, rec_loss 0.0352, quant_error 0.1683,
Train Epoch: [1/5] Iters:[7610/10009] transplant_loss 1.4897, rec_loss 0.0357, quant_error 0.1683,
Train Epoch: [1/5] Iters:[7620/10009] transplant_loss 1.4904, rec_loss 0.0357, quant_error 0.1684,
Train Epoch: [1/5] Iters:[7630/10009] transplant_loss 1.4908, rec_loss 0.0356, quant_error 0.1685,
Train Epoch: [1/5] Iters:[7640/10009] transplant_loss 1.4905, rec_loss 0.0352, quant_error 0.1685,
Train Epoch: [1/5] Iters:[7650/10009] transplant_loss 1.4910, rec_loss 0.0352, quant_error 0.1685,
Train Epoch: [1/5] Iters:[7660/10009] transplant_loss 1.4891, rec_loss 0.0352, quant_error 0.1683,
Train Epoch: [1/5] Iters:[7670/10009] transplant_loss 1.4866, rec_loss 0.0351, quant_error 0.1680,
Train Epoch: [1/5] Iters:[7680/10009] transplant_loss 1.4839, rec_loss 0.0351, quant_error 0.1676,
Train Epoch: [1/5] Iters:[7690/10009] transplant_loss 1.4850, rec_loss 0.0350, quant_error 0.1678,
Train Epoch: [1/5] Iters:[7700/10009] transplant_loss 1.4850, rec_loss 0.0351, quant_error 0.1678,
Train Epoch: [1/5] Iters:[7710/10009] transplant_loss 1.4873, rec_loss 0.0349, quant_error 0.1681,
Train Epoch: [1/5] Iters:[7720/10009] transplant_loss 1.4881, rec_loss 0.0351, quant_error 0.1682,
Train Epoch: [1/5] Iters:[7730/10009] transplant_loss 1.4890, rec_loss 0.0348, quant_error 0.1683,
Train Epoch: [1/5] Iters:[7740/10009] transplant_loss 1.4886, rec_loss 0.0352, quant_error 0.1683,
Train Epoch: [1/5] Iters:[7750/10009] transplant_loss 1.4896, rec_loss 0.0354, quant_error 0.1684,
Train Epoch: [1/5] Iters:[7760/10009] transplant_loss 1.4903, rec_loss 0.0356, quant_error 0.1685,
Train Epoch: [1/5] Iters:[7770/10009] transplant_loss 1.4918, rec_loss 0.0355, quant_error 0.1686,
Train Epoch: [1/5] Iters:[7780/10009] transplant_loss 1.4924, rec_loss 0.0359, quant_error 0.1686,
Train Epoch: [1/5] Iters:[7790/10009] transplant_loss 1.4905, rec_loss 0.0354, quant_error 0.1685,
Train Epoch: [1/5] Iters:[7800/10009] transplant_loss 1.4910, rec_loss 0.0352, quant_error 0.1685,
Train Epoch: [1/5] Iters:[7810/10009] transplant_loss 1.4901, rec_loss 0.0353, quant_error 0.1684,
Train Epoch: [1/5] Iters:[7820/10009] transplant_loss 1.4872, rec_loss 0.0361, quant_error 0.1681,
Train Epoch: [1/5] Iters:[7830/10009] transplant_loss 1.4876, rec_loss 0.0356, quant_error 0.1681,
Train Epoch: [1/5] Iters:[7840/10009] transplant_loss 1.4882, rec_loss 0.0356, quant_error 0.1682,
Train Epoch: [1/5] Iters:[7850/10009] transplant_loss 1.4850, rec_loss 0.0357, quant_error 0.1680,
Train Epoch: [1/5] Iters:[7860/10009] transplant_loss 1.4836, rec_loss 0.0354, quant_error 0.1678,
Train Epoch: [1/5] Iters:[7870/10009] transplant_loss 1.4829, rec_loss 0.0350, quant_error 0.1677,
Train Epoch: [1/5] Iters:[7880/10009] transplant_loss 1.4806, rec_loss 0.0353, quant_error 0.1674,
Train Epoch: [1/5] Iters:[7890/10009] transplant_loss 1.4799, rec_loss 0.0354, quant_error 0.1673,
Train Epoch: [1/5] Iters:[7900/10009] transplant_loss 1.4785, rec_loss 0.0355, quant_error 0.1671,
Train Epoch: [1/5] Iters:[7910/10009] transplant_loss 1.4787, rec_loss 0.0363, quant_error 0.1672,
Train Epoch: [1/5] Iters:[7920/10009] transplant_loss 1.4781, rec_loss 0.0359, quant_error 0.1672,
Train Epoch: [1/5] Iters:[7930/10009] transplant_loss 1.4786, rec_loss 0.0361, quant_error 0.1672,
Train Epoch: [1/5] Iters:[7940/10009] transplant_loss 1.4779, rec_loss 0.0365, quant_error 0.1671,
Train Epoch: [1/5] Iters:[7950/10009] transplant_loss 1.4787, rec_loss 0.0363, quant_error 0.1672,
Train Epoch: [1/5] Iters:[7960/10009] transplant_loss 1.4765, rec_loss 0.0359, quant_error 0.1669,
Train Epoch: [1/5] Iters:[7970/10009] transplant_loss 1.4779, rec_loss 0.0360, quant_error 0.1671,
Train Epoch: [1/5] Iters:[7980/10009] transplant_loss 1.4771, rec_loss 0.0357, quant_error 0.1670,
Train Epoch: [1/5] Iters:[7990/10009] transplant_loss 1.4772, rec_loss 0.0355, quant_error 0.1671,
Train Epoch: [1/5] Iters:[8000/10009] transplant_loss 1.4761, rec_loss 0.0353, quant_error 0.1670,
Train Epoch: [1/5] Iters:[8010/10009] transplant_loss 1.4751, rec_loss 0.0351, quant_error 0.1669,
Train Epoch: [1/5] Iters:[8020/10009] transplant_loss 1.4737, rec_loss 0.0351, quant_error 0.1667,
Train Epoch: [1/5] Iters:[8030/10009] transplant_loss 1.4730, rec_loss 0.0349, quant_error 0.1667,
Train Epoch: [1/5] Iters:[8040/10009] transplant_loss 1.4722, rec_loss 0.0344, quant_error 0.1665,
Train Epoch: [1/5] Iters:[8050/10009] transplant_loss 1.4732, rec_loss 0.0345, quant_error 0.1666,
Train Epoch: [1/5] Iters:[8060/10009] transplant_loss 1.4781, rec_loss 0.0350, quant_error 0.1672,
Train Epoch: [1/5] Iters:[8070/10009] transplant_loss 1.4788, rec_loss 0.0350, quant_error 0.1672,
Train Epoch: [1/5] Iters:[8080/10009] transplant_loss 1.4790, rec_loss 0.0352, quant_error 0.1673,
Train Epoch: [1/5] Iters:[8090/10009] transplant_loss 1.4776, rec_loss 0.0358, quant_error 0.1671,
Train Epoch: [1/5] Iters:[8100/10009] transplant_loss 1.4747, rec_loss 0.0355, quant_error 0.1668,
Train Epoch: [1/5] Iters:[8110/10009] transplant_loss 1.4716, rec_loss 0.0353, quant_error 0.1665,
Train Epoch: [1/5] Iters:[8120/10009] transplant_loss 1.4695, rec_loss 0.0349, quant_error 0.1663,
Train Epoch: [1/5] Iters:[8130/10009] transplant_loss 1.4674, rec_loss 0.0355, quant_error 0.1661,
Train Epoch: [1/5] Iters:[8140/10009] transplant_loss 1.4661, rec_loss 0.0353, quant_error 0.1659,
Train Epoch: [1/5] Iters:[8150/10009] transplant_loss 1.4654, rec_loss 0.0354, quant_error 0.1658,
Train Epoch: [1/5] Iters:[8160/10009] transplant_loss 1.4624, rec_loss 0.0352, quant_error 0.1655,
Train Epoch: [1/5] Iters:[8170/10009] transplant_loss 1.4633, rec_loss 0.0357, quant_error 0.1656,
Train Epoch: [1/5] Iters:[8180/10009] transplant_loss 1.4639, rec_loss 0.0351, quant_error 0.1656,
Train Epoch: [1/5] Iters:[8190/10009] transplant_loss 1.4658, rec_loss 0.0353, quant_error 0.1659,
Train Epoch: [1/5] Iters:[8200/10009] transplant_loss 1.4658, rec_loss 0.0355, quant_error 0.1659,
Train Epoch: [1/5] Iters:[8210/10009] transplant_loss 1.4657, rec_loss 0.0356, quant_error 0.1658,
Train Epoch: [1/5] Iters:[8220/10009] transplant_loss 1.4651, rec_loss 0.0355, quant_error 0.1657,
Train Epoch: [1/5] Iters:[8230/10009] transplant_loss 1.4654, rec_loss 0.0356, quant_error 0.1658,
Train Epoch: [1/5] Iters:[8240/10009] transplant_loss 1.4645, rec_loss 0.0357, quant_error 0.1657,
Train Epoch: [1/5] Iters:[8250/10009] transplant_loss 1.4654, rec_loss 0.0357, quant_error 0.1658,
Train Epoch: [1/5] Iters:[8260/10009] transplant_loss 1.4672, rec_loss 0.0360, quant_error 0.1661,
Train Epoch: [1/5] Iters:[8270/10009] transplant_loss 1.4659, rec_loss 0.0358, quant_error 0.1660,
Train Epoch: [1/5] Iters:[8280/10009] transplant_loss 1.4646, rec_loss 0.0358, quant_error 0.1658,
Train Epoch: [1/5] Iters:[8290/10009] transplant_loss 1.4632, rec_loss 0.0357, quant_error 0.1657,
Train Epoch: [1/5] Iters:[8300/10009] transplant_loss 1.4649, rec_loss 0.0362, quant_error 0.1658,
Train Epoch: [1/5] Iters:[8310/10009] transplant_loss 1.4623, rec_loss 0.0353, quant_error 0.1655,
Train Epoch: [1/5] Iters:[8320/10009] transplant_loss 1.4598, rec_loss 0.0353, quant_error 0.1652,
Train Epoch: [1/5] Iters:[8330/10009] transplant_loss 1.4589, rec_loss 0.0352, quant_error 0.1650,
Train Epoch: [1/5] Iters:[8340/10009] transplant_loss 1.4583, rec_loss 0.0352, quant_error 0.1649,
Train Epoch: [1/5] Iters:[8350/10009] transplant_loss 1.4549, rec_loss 0.0348, quant_error 0.1646,
Train Epoch: [1/5] Iters:[8360/10009] transplant_loss 1.4528, rec_loss 0.0351, quant_error 0.1644,
Train Epoch: [1/5] Iters:[8370/10009] transplant_loss 1.4536, rec_loss 0.0359, quant_error 0.1645,
Train Epoch: [1/5] Iters:[8380/10009] transplant_loss 1.4523, rec_loss 0.0363, quant_error 0.1644,
Train Epoch: [1/5] Iters:[8390/10009] transplant_loss 1.4533, rec_loss 0.0354, quant_error 0.1645,
Train Epoch: [1/5] Iters:[8400/10009] transplant_loss 1.4520, rec_loss 0.0355, quant_error 0.1644,
Train Epoch: [1/5] Iters:[8410/10009] transplant_loss 1.4535, rec_loss 0.0356, quant_error 0.1645,
Train Epoch: [1/5] Iters:[8420/10009] transplant_loss 1.4535, rec_loss 0.0345, quant_error 0.1646,
Train Epoch: [1/5] Iters:[8430/10009] transplant_loss 1.4521, rec_loss 0.0341, quant_error 0.1644,
Train Epoch: [1/5] Iters:[8440/10009] transplant_loss 1.4529, rec_loss 0.0353, quant_error 0.1645,
Train Epoch: [1/5] Iters:[8450/10009] transplant_loss 1.4564, rec_loss 0.0351, quant_error 0.1649,
Train Epoch: [1/5] Iters:[8460/10009] transplant_loss 1.4582, rec_loss 0.0352, quant_error 0.1651,
Train Epoch: [1/5] Iters:[8470/10009] transplant_loss 1.4615, rec_loss 0.0357, quant_error 0.1654,
Train Epoch: [1/5] Iters:[8480/10009] transplant_loss 1.4654, rec_loss 0.0358, quant_error 0.1659,
Train Epoch: [1/5] Iters:[8490/10009] transplant_loss 1.4660, rec_loss 0.0354, quant_error 0.1660,
Train Epoch: [1/5] Iters:[8500/10009] transplant_loss 1.4643, rec_loss 0.0357, quant_error 0.1658,
Train Epoch: [1/5] Iters:[8510/10009] transplant_loss 1.4625, rec_loss 0.0352, quant_error 0.1656,
Train Epoch: [1/5] Iters:[8520/10009] transplant_loss 1.4593, rec_loss 0.0349, quant_error 0.1653,
Train Epoch: [1/5] Iters:[8530/10009] transplant_loss 1.4583, rec_loss 0.0347, quant_error 0.1651,
Train Epoch: [1/5] Iters:[8540/10009] transplant_loss 1.4565, rec_loss 0.0348, quant_error 0.1650,
Train Epoch: [1/5] Iters:[8550/10009] transplant_loss 1.4557, rec_loss 0.0346, quant_error 0.1649,
Train Epoch: [1/5] Iters:[8560/10009] transplant_loss 1.4547, rec_loss 0.0349, quant_error 0.1647,
Train Epoch: [1/5] Iters:[8570/10009] transplant_loss 1.4556, rec_loss 0.0353, quant_error 0.1648,
Train Epoch: [1/5] Iters:[8580/10009] transplant_loss 1.4530, rec_loss 0.0355, quant_error 0.1645,
Train Epoch: [1/5] Iters:[8590/10009] transplant_loss 1.4525, rec_loss 0.0356, quant_error 0.1644,
Train Epoch: [1/5] Iters:[8600/10009] transplant_loss 1.4514, rec_loss 0.0354, quant_error 0.1643,
Train Epoch: [1/5] Iters:[8610/10009] transplant_loss 1.4511, rec_loss 0.0355, quant_error 0.1643,
Train Epoch: [1/5] Iters:[8620/10009] transplant_loss 1.4500, rec_loss 0.0352, quant_error 0.1642,
Train Epoch: [1/5] Iters:[8630/10009] transplant_loss 1.4507, rec_loss 0.0354, quant_error 0.1643,
Train Epoch: [1/5] Iters:[8640/10009] transplant_loss 1.4504, rec_loss 0.0351, quant_error 0.1642,
Train Epoch: [1/5] Iters:[8650/10009] transplant_loss 1.4514, rec_loss 0.0353, quant_error 0.1644,
Train Epoch: [1/5] Iters:[8660/10009] transplant_loss 1.4530, rec_loss 0.0350, quant_error 0.1646,
Train Epoch: [1/5] Iters:[8670/10009] transplant_loss 1.4539, rec_loss 0.0347, quant_error 0.1647,
Train Epoch: [1/5] Iters:[8680/10009] transplant_loss 1.4535, rec_loss 0.0346, quant_error 0.1647,
Train Epoch: [1/5] Iters:[8690/10009] transplant_loss 1.4518, rec_loss 0.0350, quant_error 0.1645,
Train Epoch: [1/5] Iters:[8700/10009] transplant_loss 1.4521, rec_loss 0.0350, quant_error 0.1645,
Train Epoch: [1/5] Iters:[8710/10009] transplant_loss 1.4487, rec_loss 0.0353, quant_error 0.1641,
Train Epoch: [1/5] Iters:[8720/10009] transplant_loss 1.4460, rec_loss 0.0352, quant_error 0.1638,
Train Epoch: [1/5] Iters:[8730/10009] transplant_loss 1.4484, rec_loss 0.0357, quant_error 0.1641,
Train Epoch: [1/5] Iters:[8740/10009] transplant_loss 1.4495, rec_loss 0.0355, quant_error 0.1642,
Train Epoch: [1/5] Iters:[8750/10009] transplant_loss 1.4494, rec_loss 0.0353, quant_error 0.1642,
Train Epoch: [1/5] Iters:[8760/10009] transplant_loss 1.4532, rec_loss 0.0356, quant_error 0.1646,
Train Epoch: [1/5] Iters:[8770/10009] transplant_loss 1.4543, rec_loss 0.0362, quant_error 0.1648,
Train Epoch: [1/5] Iters:[8780/10009] transplant_loss 1.4525, rec_loss 0.0358, quant_error 0.1646,
Train Epoch: [1/5] Iters:[8790/10009] transplant_loss 1.4520, rec_loss 0.0357, quant_error 0.1645,
Train Epoch: [1/5] Iters:[8800/10009] transplant_loss 1.4498, rec_loss 0.0362, quant_error 0.1643,
Train Epoch: [1/5] Iters:[8810/10009] transplant_loss 1.4446, rec_loss 0.0358, quant_error 0.1637,
Train Epoch: [1/5] Iters:[8820/10009] transplant_loss 1.4403, rec_loss 0.0358, quant_error 0.1632,
Train Epoch: [1/5] Iters:[8830/10009] transplant_loss 1.4361, rec_loss 0.0359, quant_error 0.1628,
Train Epoch: [1/5] Iters:[8840/10009] transplant_loss 1.4322, rec_loss 0.0363, quant_error 0.1623,
Train Epoch: [1/5] Iters:[8850/10009] transplant_loss 1.4301, rec_loss 0.0360, quant_error 0.1621,
Train Epoch: [1/5] Iters:[8860/10009] transplant_loss 1.4303, rec_loss 0.0358, quant_error 0.1621,
Train Epoch: [1/5] Iters:[8870/10009] transplant_loss 1.4317, rec_loss 0.0355, quant_error 0.1622,
Train Epoch: [1/5] Iters:[8880/10009] transplant_loss 1.4344, rec_loss 0.0354, quant_error 0.1625,
Train Epoch: [1/5] Iters:[8890/10009] transplant_loss 1.4360, rec_loss 0.0353, quant_error 0.1627,
Train Epoch: [1/5] Iters:[8900/10009] transplant_loss 1.4368, rec_loss 0.0355, quant_error 0.1628,
Train Epoch: [1/5] Iters:[8910/10009] transplant_loss 1.4363, rec_loss 0.0356, quant_error 0.1627,
Train Epoch: [1/5] Iters:[8920/10009] transplant_loss 1.4362, rec_loss 0.0359, quant_error 0.1627,
Train Epoch: [1/5] Iters:[8930/10009] transplant_loss 1.4342, rec_loss 0.0357, quant_error 0.1625,
Train Epoch: [1/5] Iters:[8940/10009] transplant_loss 1.4328, rec_loss 0.0353, quant_error 0.1623,
Train Epoch: [1/5] Iters:[8950/10009] transplant_loss 1.4337, rec_loss 0.0350, quant_error 0.1624,
Train Epoch: [1/5] Iters:[8960/10009] transplant_loss 1.4358, rec_loss 0.0354, quant_error 0.1627,
Train Epoch: [1/5] Iters:[8970/10009] transplant_loss 1.4373, rec_loss 0.0351, quant_error 0.1628,
Train Epoch: [1/5] Iters:[8980/10009] transplant_loss 1.4395, rec_loss 0.0351, quant_error 0.1631,
Train Epoch: [1/5] Iters:[8990/10009] transplant_loss 1.4396, rec_loss 0.0354, quant_error 0.1631,
Train Epoch: [1/5] Iters:[9000/10009] transplant_loss 1.4380, rec_loss 0.0354, quant_error 0.1629,
Train Epoch: [1/5] Iters:[9010/10009] transplant_loss 1.4387, rec_loss 0.0354, quant_error 0.1631,
Train Epoch: [1/5] Iters:[9020/10009] transplant_loss 1.4398, rec_loss 0.0357, quant_error 0.1632,
Train Epoch: [1/5] Iters:[9030/10009] transplant_loss 1.4406, rec_loss 0.0354, quant_error 0.1633,
Train Epoch: [1/5] Iters:[9040/10009] transplant_loss 1.4411, rec_loss 0.0352, quant_error 0.1634,
Train Epoch: [1/5] Iters:[9050/10009] transplant_loss 1.4405, rec_loss 0.0353, quant_error 0.1634,
Train Epoch: [1/5] Iters:[9060/10009] transplant_loss 1.4382, rec_loss 0.0350, quant_error 0.1630,
Train Epoch: [1/5] Iters:[9070/10009] transplant_loss 1.4350, rec_loss 0.0349, quant_error 0.1627,
Train Epoch: [1/5] Iters:[9080/10009] transplant_loss 1.4306, rec_loss 0.0348, quant_error 0.1622,
Train Epoch: [1/5] Iters:[9090/10009] transplant_loss 1.4284, rec_loss 0.0348, quant_error 0.1619,
Train Epoch: [1/5] Iters:[9100/10009] transplant_loss 1.4278, rec_loss 0.0347, quant_error 0.1619,
Train Epoch: [1/5] Iters:[9110/10009] transplant_loss 1.4263, rec_loss 0.0347, quant_error 0.1617,
Train Epoch: [1/5] Iters:[9120/10009] transplant_loss 1.4241, rec_loss 0.0348, quant_error 0.1614,
Train Epoch: [1/5] Iters:[9130/10009] transplant_loss 1.4231, rec_loss 0.0354, quant_error 0.1613,
Train Epoch: [1/5] Iters:[9140/10009] transplant_loss 1.4240, rec_loss 0.0353, quant_error 0.1614,
Train Epoch: [1/5] Iters:[9150/10009] transplant_loss 1.4241, rec_loss 0.0357, quant_error 0.1614,
Train Epoch: [1/5] Iters:[9160/10009] transplant_loss 1.4245, rec_loss 0.0359, quant_error 0.1615,
Train Epoch: [1/5] Iters:[9170/10009] transplant_loss 1.4265, rec_loss 0.0358, quant_error 0.1617,
Train Epoch: [1/5] Iters:[9180/10009] transplant_loss 1.4252, rec_loss 0.0355, quant_error 0.1616,
Train Epoch: [1/5] Iters:[9190/10009] transplant_loss 1.4242, rec_loss 0.0357, quant_error 0.1615,
Train Epoch: [1/5] Iters:[9200/10009] transplant_loss 1.4228, rec_loss 0.0350, quant_error 0.1613,
Train Epoch: [1/5] Iters:[9210/10009] transplant_loss 1.4229, rec_loss 0.0348, quant_error 0.1613,
Train Epoch: [1/5] Iters:[9220/10009] transplant_loss 1.4225, rec_loss 0.0347, quant_error 0.1612,
Train Epoch: [1/5] Iters:[9230/10009] transplant_loss 1.4259, rec_loss 0.0349, quant_error 0.1616,
Train Epoch: [1/5] Iters:[9240/10009] transplant_loss 1.4283, rec_loss 0.0352, quant_error 0.1619,
Train Epoch: [1/5] Iters:[9250/10009] transplant_loss 1.4308, rec_loss 0.0356, quant_error 0.1622,
Train Epoch: [1/5] Iters:[9260/10009] transplant_loss 1.4310, rec_loss 0.0355, quant_error 0.1623,
Train Epoch: [1/5] Iters:[9270/10009] transplant_loss 1.4309, rec_loss 0.0355, quant_error 0.1623,
Train Epoch: [1/5] Iters:[9280/10009] transplant_loss 1.4312, rec_loss 0.0356, quant_error 0.1623,
Train Epoch: [1/5] Iters:[9290/10009] transplant_loss 1.4293, rec_loss 0.0353, quant_error 0.1621,
Train Epoch: [1/5] Iters:[9300/10009] transplant_loss 1.4264, rec_loss 0.0350, quant_error 0.1618,
Train Epoch: [1/5] Iters:[9310/10009] transplant_loss 1.4236, rec_loss 0.0353, quant_error 0.1615,
Train Epoch: [1/5] Iters:[9320/10009] transplant_loss 1.4244, rec_loss 0.0355, quant_error 0.1616,
Train Epoch: [1/5] Iters:[9330/10009] transplant_loss 1.4208, rec_loss 0.0351, quant_error 0.1612,
Train Epoch: [1/5] Iters:[9340/10009] transplant_loss 1.4182, rec_loss 0.0347, quant_error 0.1609,
Train Epoch: [1/5] Iters:[9350/10009] transplant_loss 1.4184, rec_loss 0.0344, quant_error 0.1609,
Train Epoch: [1/5] Iters:[9360/10009] transplant_loss 1.4201, rec_loss 0.0345, quant_error 0.1611,
Train Epoch: [1/5] Iters:[9370/10009] transplant_loss 1.4163, rec_loss 0.0347, quant_error 0.1606,
Train Epoch: [1/5] Iters:[9380/10009] transplant_loss 1.4174, rec_loss 0.0354, quant_error 0.1608,
Train Epoch: [1/5] Iters:[9390/10009] transplant_loss 1.4194, rec_loss 0.0355, quant_error 0.1611,
Train Epoch: [1/5] Iters:[9400/10009] transplant_loss 1.4223, rec_loss 0.0357, quant_error 0.1614,
Train Epoch: [1/5] Iters:[9410/10009] transplant_loss 1.4200, rec_loss 0.0351, quant_error 0.1612,
Train Epoch: [1/5] Iters:[9420/10009] transplant_loss 1.4223, rec_loss 0.0346, quant_error 0.1614,
Train Epoch: [1/5] Iters:[9430/10009] transplant_loss 1.4223, rec_loss 0.0342, quant_error 0.1614,
Train Epoch: [1/5] Iters:[9440/10009] transplant_loss 1.4226, rec_loss 0.0346, quant_error 0.1615,
Train Epoch: [1/5] Iters:[9450/10009] transplant_loss 1.4164, rec_loss 0.0344, quant_error 0.1607,
Train Epoch: [1/5] Iters:[9460/10009] transplant_loss 1.4161, rec_loss 0.0352, quant_error 0.1607,
Train Epoch: [1/5] Iters:[9470/10009] transplant_loss 1.4154, rec_loss 0.0356, quant_error 0.1606,
Train Epoch: [1/5] Iters:[9480/10009] transplant_loss 1.4125, rec_loss 0.0355, quant_error 0.1602,
Train Epoch: [1/5] Iters:[9490/10009] transplant_loss 1.4095, rec_loss 0.0351, quant_error 0.1599,
Train Epoch: [1/5] Iters:[9500/10009] transplant_loss 1.4114, rec_loss 0.0353, quant_error 0.1601,
Train Epoch: [1/5] Iters:[9510/10009] transplant_loss 1.4120, rec_loss 0.0347, quant_error 0.1602,
Train Epoch: [1/5] Iters:[9520/10009] transplant_loss 1.4109, rec_loss 0.0349, quant_error 0.1601,
Train Epoch: [1/5] Iters:[9530/10009] transplant_loss 1.4133, rec_loss 0.0357, quant_error 0.1603,
Train Epoch: [1/5] Iters:[9540/10009] transplant_loss 1.4144, rec_loss 0.0359, quant_error 0.1605,
Train Epoch: [1/5] Iters:[9550/10009] transplant_loss 1.4135, rec_loss 0.0360, quant_error 0.1604,
Train Epoch: [1/5] Iters:[9560/10009] transplant_loss 1.4123, rec_loss 0.0360, quant_error 0.1602,
Train Epoch: [1/5] Iters:[9570/10009] transplant_loss 1.4093, rec_loss 0.0357, quant_error 0.1599,
Train Epoch: [1/5] Iters:[9580/10009] transplant_loss 1.4086, rec_loss 0.0357, quant_error 0.1598,
Train Epoch: [1/5] Iters:[9590/10009] transplant_loss 1.4059, rec_loss 0.0360, quant_error 0.1596,
Train Epoch: [1/5] Iters:[9600/10009] transplant_loss 1.4046, rec_loss 0.0357, quant_error 0.1594,
Train Epoch: [1/5] Iters:[9610/10009] transplant_loss 1.4045, rec_loss 0.0361, quant_error 0.1594,
Train Epoch: [1/5] Iters:[9620/10009] transplant_loss 1.4071, rec_loss 0.0361, quant_error 0.1597,
Train Epoch: [1/5] Iters:[9630/10009] transplant_loss 1.4062, rec_loss 0.0356, quant_error 0.1596,
Train Epoch: [1/5] Iters:[9640/10009] transplant_loss 1.4077, rec_loss 0.0351, quant_error 0.1598,
